Species	CMC001.A0101	CMC001.A0201	CMC001.B0201	CMC002.A0201	CMC002.B0201	CMC003.A0201	CMC003.B0101	CMC004.A0101	CMC004.B0201	CMC005.A0202	CMC005.B0101	CMC006.A0101	CMC006.B0201	CMC007.B0101	CMC008.A0101	CMC008.B0201	CMC009.A0202	CMC009.B0101	CMC010.A0101	CMC010.B0201	CMC011.A0201	CMC011.B0101	CMC012.A0201	CMC012.B0201	CMC013.A0201	CMC013.B0101	CMC014.A0101	CMC015.A0201	CMC015.B0201	CMC016.A0101	CMC016.A0102	CMC017.A0201	CMC017.B0201	CMC018.A0101	CMC018.B0101	CMC020.A0101	CMC020.B0101	CMC021.A0201	CMC021.B0201	CMC022.A0101	CMC022.B0101	CMC023.A0301	CMC023.B0201	CMC024.A0101	CMC024.B0101	CMC025.A0201	CMC026.A0101	CMC026.B0101	CMC027.A0201	CMC027.B0201	CMC028.A0101	CMC028.B0101	CMC029.A0201	CMC029.B0201	CMC030.A0101	CMC030.B0101	CMC031.A0201	CMC031.B0201	CMC032.A0101	CMC033.A0201	CMC033.B0201	CMC034.A0101	CMC034.B0101	CMC035.A0201	CMC035.B0201	CMC036.A0101	CMC036.B0101	CMC037.A0201	CMC037.B0201	CMC038.A0101	CMC038.B0101	CMC039.B0201	CMC040.B0101	CMC041.A0201	CMC042.A0201	CMC042.B0101	CMC043.A0101	CMC043.B0101	CMC044.A0201	CMC045.A0201	CMC045.B0201	CMC046.B0201	CMC047.A0201
Streptococcus sp. HMSC062H02	0	0	0	823	329	0	0	0	0	274	0	0	460	0	0	0	2139	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	365	602	0	304	0	0	0	0	0	0	0	0	424	0	0	0	344	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC063B03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC064H09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC066E07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC066F01	0	0	0	1399	615	0	300	0	0	364	0	0	645	0	0	0	2996	0	0	0	668	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	463	0	0	0	481	717	0	439	0	428	0	0	0	0	0	0	539	0	0	0	474	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC067A03	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC067H01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC070B10	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC071D03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC072D03	0	0	0	436	421	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	791	0	375	0	303	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC072D05	0	0	0	1078	411	0	386	0	0	432	0	0	798	0	0	0	2592	0	0	0	761	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	432	0	0	0	0	0	0	0	0	0	380	330	0	0	545	0	535	0	545	889	0	546	0	444	0	0	0	0	0	0	862	0	0	0	686	0	0	0	0	0	269	0	0
Streptococcus sp. HMSC072D07	0	0	0	435	161	0	0	0	0	0	0	0	0	0	0	0	1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC073F11	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC074B11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC076C08	0	0	0	373	131	0	0	0	0	0	0	0	0	0	0	0	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC077D04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC077F03	0	0	0	964	399	0	0	0	0	0	0	0	434	0	0	0	2495	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	388	484	0	283	0	0	0	0	0	0	0	0	319	0	0	0	333	0	0	0	0	0	0	0	0
Streptococcus sp. HMSC10A01	0	0	498	553	290	0	696	0	0	0	0	1037	0	0	0	0	2176	311	0	0	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	1259	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	370	380	0	311	0	1664	410	0	0	0	0	281	0	0	0	0	352	0	417	342	0	0	0	0	0
Streptococcus sp. HMSC10E12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	402	351	0	0	0	0	0
Streptococcus sp. HMSC34B10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. HPH0090	0	0	378	0	0	0	0	0	0	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. I-P16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. M143	0	0	601	526	206	425	312	0	0	1767	0	0	659	338	0	340	889	278	0	360	1348	482	0	0	549	313	0	0	0	0	398	482	436	464	0	0	0	764	0	373	515	607	0	557	0	0	496	0	0	463	734	1000	0	323	0	0	0	0	0	1552	290	322	0	0	0	0	0	0	0	275	1914	443	356	0	321	0	0	0	0	0	390	0	0
Streptococcus sp. M334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sp. NLAE-zl-C503	0	0	866	909	376	520	549	0	0	2332	422	0	860	586	818	654	1328	655	325	737	2582	696	409	0	830	550	0	243	0	471	538	785	671	787	486	0	362	1018	0	521	1201	943	348	806	354	0	732	531	0	872	1260	2219	318	473	394	0	0	0	0	2148	436	587	519	964	0	388	0	0	0	471	4397	718	746	435	397	0	531	532	0	0	680	356	0
Streptococcus sp. NPS 308	0	0	0	740	322	300	1392	0	0	692	0	883	444	0	0	746	1692	0	0	0	825	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	302	0	1108	2048	447	0	0	285	0	659	0	0	306	770	566	0	0	893	0	0	0	283	1048	0	734	336	2283	0	0	0	0	0	298	936	0	360	0	653	0	0	0	0	0	311	0	0
Streptococcus sp. oral taxon 058	0	0	598	792	399	359	374	0	0	1821	0	0	490	346	486	1219	855	967	0	398	1811	490	313	0	701	362	0	236	522	663	591	589	633	673	435	0	449	872	347	550	1027	720	386	832	278	0	530	540	0	981	1334	1368	269	496	308	302	0	0	0	1620	389	410	1525	875	0	488	0	0	0	387	2816	0	1138	0	389	0	624	621	0	0	561	493	0
Streptococcus sp. oral taxon 064	0	0	0	777	271	0	0	0	0	0	0	0	0	0	0	0	2003	0	0	0	487	0	0	0	426	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	331	540	0	277	0	0	0	0	0	0	0	0	410	0	0	0	353	0	0	0	0	0	0	0	0
Streptococcus sp. oral taxon 071	0	0	568	2217	987	0	328	0	0	773	0	0	0	447	642	495	1478	925	0	514	2061	565	421	315	863	0	0	0	537	807	0	336	508	665	513	0	283	510	662	348	1112	468	578	385	258	0	283	500	0	1178	763	1575	152	534	397	496	0	0	0	813	678	509	333	819	0	896	0	0	0	327	3320	579	421	0	289	0	733	672	355	0	568	0	0
Streptococcus sp. oral taxon 431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium amazonitimonense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium cadaveris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium cochlearium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium hydrogeniformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium neonatale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium paraputrificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium perfringens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium ventriculi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Eubacterium] brachy	318	424	0	7271	1881	0	0	0	0	0	0	0	0	1845	0	0	1019	0	7893	0	730	1071	0	0	494	0	0	0	0	0	2063	0	0	1728	739	562	0	501	0	0	287	301	0	0	0	712	0	0	1014	597	0	0	509	0	495	0	5368	0	362	0	0	0	0	1812	935	0	0	1200	0	183	258	0	0	0	1991	7497	0	0	0	997	2180	735	0
[Eubacterium] infirmum	559	677	0	536	0	0	0	0	10188	0	0	0	898	579	0	0	0	917	369	402	6704	417	2657	1170	1952	0	0	0	0	1745	0	341	0	15252	2971	0	661	3718	2496	0	777	0	547	0	1073	938	0	601	175	2012	320	0	0	809	0	0	0	0	0	0	711	0	1331	708	400	404	0	0	0	156	420	555	2601	0	0	0	0	0	1862	0	4935	1528	0
[Eubacterium] minutum	8098	12035	575	3188	0	1164	0	1144	2234	295	0	1946	0	0	0	945	0	1958	829	322	2027	540	282	0	0	0	0	2662	0	851	646	4253	693	1490	2328	2349	0	3083	1067	0	4882	5798	0	2792	2968	16180	1301	5325	8260	418	3162	2896	1246	0	1037	2066	1136	0	0	501	0	1491	0	4425	21265	0	0	2704	0	1446	4053	414	0	6995	0	0	0	0	0	1276	325	0	0
[Eubacterium] saphenum	746	957	550	2298	226	296	0	552	546	0	0	0	0	0	0	0	0	0	2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655	1763	389	0	1042	0	0	0	1104	0	432	0	4422	0	0	3111	0	508	0	212	0	861	0	0	0	368	0	0	652	0	0	0	0	0	2206	0	2333	1491	0	0	0	287	0	0	0	0	340	0	0	0
[Eubacterium] sulci	0	0	0	233	0	0	0	0	3107	0	0	0	0	0	385	0	0	3370	0	757	4664	2557	1349	234	2979	0	0	0	793	374	0	539	368	780	522	411	539	475	911	0	2553	0	0	533	638	0	371	2918	0	376	376	0	0	569	0	0	0	0	0	0	1938	0	0	0	0	1108	0	0	0	0	0	1119	1573	554	0	0	0	0	344	0	523	0	0
Mogibacterium diversum	289	422	0	559	0	0	0	0	7392	397	698	384	0	2181	0	0	0	1872	0	2426	4796	1613	1782	1281	5111	0	625	0	0	1683	0	577	289	5345	3224	356	2474	1479	2371	0	2302	0	1095	627	1159	651	0	6693	0	2750	0	0	0	887	0	0	0	0	0	372	2169	415	1932	0	619	2065	726	0	0	0	0	661	4920	573	0	0	0	0	1788	0	1347	437	0
Mogibacterium pumilum	693	999	0	852	0	0	0	0	1246	0	0	0	0	752	0	0	0	0	294	300	1751	0	375	0	654	0	0	0	0	0	0	293	0	1612	1898	910	0	3575	515	0	2788	451	0	0	1224	912	700	945	174	424	692	0	222	0	0	0	0	0	0	0	0	1202	582	554	786	351	0	290	0	404	801	0	597	0	0	0	0	0	0	0	0	561	0
Eubacterium ramulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoramibacter alactolyticus	1265	1674	289	3187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0	0	0	0	0	0	0	924	0	0	1802	0	0	0	0	0	1048	0	516	0	1208	0	0	2001	536	0	0	0	0	0	0	0	0	0	2485	0	0	0	0	0	11957	0	0	0	0	0	0	0	0	1475	0	0	0	0	0	0	0	0	0
Blautia obeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyrivibrio crossotus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyrivibrio hungatei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Catonella morbi	2129	2847	1284	2101	0	761	0	480	6578	936	0	1554	1616	0	0	3340	451	10003	2064	1516	15623	3318	900	0	1949	0	0	2438	0	4865	3523	3830	7099	9736	10866	3521	583	11350	1419	3437	8358	5258	0	1258	2316	7697	1450	1324	1665	2363	1642	4480	2311	1154	1901	4170	0	0	0	731	2020	6088	1221	7816	3016	3614	439	2852	0	4133	6964	897	1975	6083	1750	339	0	0	0	1269	1328	722	0
Coprococcus comes	0	0	0	0	0	0	0	0	551	0	0	0	0	0	0	0	0	0	0	381	0	489	261	0	0	0	0	0	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	431	0	0	0	0	753	0	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0
Dorea longicatena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Johnsonella ignava	3084	4918	1610	2161	0	1366	1679	1947	5293	10783	0	1138	734	9845	1142	2652	1417	6806	841	1347	2021	3275	1180	463	1173	332	0	2295	1009	1823	1945	8451	9446	3767	1556	6348	1331	2083	1399	1309	12767	8941	542	5165	13520	16769	1114	5004	2947	3014	1782	6679	2376	1430	644	16422	2322	470	7690	810	1484	1054	786	11085	27170	2248	695	1906	0	1513	2797	2300	1683	27074	1668	7120	331	290	419	3006	1638	7936	0
Lachnoanaerobaculum saburreum	424	693	27897	526	0	1399	0	506	24551	8744	22112	1401	26898	34164	46886	4006	7107	6865	782	30696	8533	27587	18756	13029	17001	6799	3020	1625	28636	34803	3321	3553	16493	9166	5837	977	69467	5863	23523	1445	5296	4067	20608	3909	7359	3156	3182	8840	591	24661	1430	8531	1023	54696	272	17480	0	12607	0	7232	24246	1481	20034	2213	1970	68024	30502	1399	5136	1172	3408	54772	12324	18713	1307	1121	29319	26511	18163	430	20665	13152	8640
Lachnoanaerobaculum umeaense	233	385	1145	0	0	387	0	0	3343	898	725	488	706	1304	1511	1320	922	5404	0	1766	5828	3337	1441	508	2219	687	259	663	1925	2210	2293	1762	2557	3006	1897	453	1664	1009	1431	441	4905	1194	899	355	729	936	1217	340	153	3700	412	2503	1018	2500	0	1160	0	0	0	589	1979	875	1076	701	0	4060	1120	288	0	797	4945	3150	4671	2301	338	0	451	387	688	0	4067	953	0
Lachnoanaerobaculum sp. OBRC5-5	200	332	2080	0	0	815	503	719	4601	2210	827	1062	3992	2186	2165	2756	8493	2587	554	2626	9063	9772	1750	1048	13444	552	288	602	1529	3008	1977	2170	2031	3587	2093	1647	2341	1247	3122	701	3906	2039	1135	1855	688	1013	2305	425	160	3275	1022	2241	529	5535	419	1078	0	467	0	6955	3384	2316	1215	1177	541	12223	7437	413	0	1189	2849	4034	3753	4988	1133	466	985	847	1421	339	7097	704	0
[Clostridium] clostridioforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Clostridium] symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0
Oribacterium asaccharolyticum	0	0	0	0	0	0	0	0	597	0	0	0	0	0	0	0	0	0	0	0	0	981	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	330	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium parvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium sinus	0	0	451	0	0	0	0	0	2857	0	0	0	0	0	0	0	0	0	0	671	0	2786	576	0	0	0	0	0	0	0	0	0	0	455	441	0	594	301	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	0	0	0	0	2819	0	0	0	0	465	0	0	0	0	0	0	1290	0	0	0	0	0	0	0	356	0	0
Oribacterium sp. oral taxon 078	293	495	0	1215	0	0	0	583	7355	659	4393	1231	7118	15994	1380	614	336	800	0	8727	961	1366	4642	8813	3327	1623	3439	0	5105	5686	0	470	583	732	507	0	10852	373	6034	0	592	365	5727	0	859	468	0	4708	162	0	0	309	0	31450	0	6550	389	53221	380	1502	15047	0	11315	526	64608	42017	5628	0	0	241	914	5415	457	1364	0	33215	49232	43369	11455	0	3729	18933	0
Roseburia inulinivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shuttleworthia satelles	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	335	0	0	1035	0	1018	944	658	0	4382	0	0	0	0	0	0	0	0	0	449	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	0	0	343	0	0	0	248	0	0	0	0	0	0	0	1324	0	0	0	0
Stomatobaculum longum	0	0	1564	401	0	0	0	0	5518	752	4732	0	792	5549	1289	0	1081	1300	0	7490	6972	9245	8474	3275	25411	1624	5183	0	13097	5213	0	528	368	1472	2466	0	3000	818	3449	0	1868	0	12344	567	2612	250	0	1684	0	719	0	0	0	7657	0	2044	0	1751	0	5643	14803	0	4577	410	518	48021	9414	0	1217	0	1025	1884	2861	1814	0	0	13432	11656	4603	0	767	0	5103
Tyzzerella nexilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
